Date,BSE_Code,BSE_Volume,BSE_Delivery,Price,PrevClose,Segment,Traded_Value_lacs
230120,504380,14764,11102,109.95,112.45,X ,12.21
230120,504392,11564,11564,117.7,112.75,XT,13.61
230120,504397,654,654,48.6,46.3,XT,0.32
230120,504605,1804,1502,638.5,627.05,X ,9.59
230120,504614,8177,2669,1114.9,1155.35,A ,29.76
230120,504648,27025,16774,25.95,27.3,X ,4.35
230120,504697,6405,6405,1.81,1.9,Z ,0.12
230120,504731,99,99,21.0,21.2,XT,0.02
230120,504741,3196,2823,148.45,148.3,B ,4.19
230120,504786,8028,6845,298.05,302.2,X ,20.4
230120,504810,45,29,43.5,43.65,X ,0.01
230120,504840,98,86,2600.05,2652.0,X ,2.24
230120,504879,4138,3289,28.2,28.35,B ,0.93
230120,504882,1028,612,6716.3,7462.55,A ,41.1
230120,504908,390,256,375.7,369.7,X ,0.96
230120,504918,20731,13745,867.7,853.1,A ,119.27
230120,504959,128,126,2256.0,2291.25,X ,2.84
230120,504961,6107,6107,72.1,71.8,XT,4.4
230120,504966,15223,9492,358.3,360.05,A ,34.01
230120,504973,1233,493,586.75,599.6,A ,2.89
230120,504988,105,85,870.05,881.8,X ,0.74
230120,505010,487,412,2091.7,2097.0,B ,8.62
230120,505036,1402,1138,852.55,858.05,X ,9.7
230120,505075,9539,9372,10.8,10.92,B ,1.01
230120,505141,1176,1176,31.0,30.45,T ,0.36
230120,505160,9383,6289,498.15,512.2,B ,31.33
230120,505163,2031,1920,456.8,468.6,X ,8.77
230120,505192,479,325,777.65,781.65,B ,2.53
230120,505196,965,965,161.35,153.7,T ,1.56
230120,505200,7216,3054,3147.9,3167.8,A ,96.14
230120,505212,2721,2721,142.6,150.0,XT,3.88
230120,505216,8,7,699.0,702.0,X ,0.05
230120,505232,983,620,1251.2,1302.0,X ,7.76
230120,505242,166,79,2500.0,2499.0,B ,1.98
230120,505250,745,532,64.1,65.95,X ,0.34
230120,505255,8969,4396,1544.3,1538.9,A ,67.89
230120,505283,10131,6479,526.7,535.65,A ,34.12
230120,505299,465,316,238.0,233.9,X ,0.75
230120,505302,2,2,645.0,635.0,X ,0.01
230120,505324,710,502,14.95,14.9,B ,0.08
230120,505355,2113,861,603.7,606.6,A ,5.2
230120,505358,9318,6099,89.85,87.75,X ,5.48
230120,505368,291,227,1097.75,1110.3,B ,2.49
230120,505400,659,517,58.9,58.6,B ,0.3
230120,505412,161,93,8348.75,8169.45,B ,7.76
230120,505509,1934,1005,132.9,131.0,B ,1.34
230120,505515,2904,2904,5.31,5.11,X ,0.15
230120,505523,1354713,1354713,1.94,2.02,XT,26.28
230120,505526,16122,10590,63.25,61.5,B ,6.7
230120,505533,1664,733,697.2,699.4,A ,5.11
230120,505537,144754,71954,222.75,224.3,A ,160.28
230120,505590,43633,27906,31.6,31.6,B ,8.82
230120,505650,4409,3681,10.11,10.17,X ,0.37
230120,505681,2249,2024,438.95,452.25,X ,8.88
230120,505688,1993,1102,135.9,136.35,B ,1.5
230120,505690,41,21,209.7,219.25,X ,0.04
230120,505693,107584,78888,11.92,11.76,X ,9.4
230120,505700,17312,11534,376.5,385.35,A ,43.43
230120,505703,43,43,41.2,43.35,XT,0.02
230120,505710,92154,41876,88.9,88.6,B ,37.23
230120,505712,6613,6609,89.4,90.4,X ,5.91
230120,505714,9509,4200,182.95,179.35,B ,7.68
230120,505720,5643,2403,213.2,216.3,B ,5.12
230120,505725,6171,2673,492.3,495.3,X ,13.16
230120,505726,2559,468,882.8,889.6,A ,4.13
230120,505729,48020,36410,79.5,78.95,X ,28.95
230120,505737,537,368,325.5,325.05,X ,1.2
230120,505744,806,645,309.7,309.95,B ,2.0
230120,505750,71,71,479.0,474.95,X ,0.34
230120,505790,399,142,2665.45,2660.0,A ,3.78
230120,505800,102,58,890.0,894.6,B ,0.52
230120,505827,440,374,289.3,291.95,X ,1.08
230120,505840,12244,10363,33.45,32.25,X ,3.47
230120,505850,6340,165,115.0,115.9,X ,0.19
230120,505854,3915,3341,185.55,186.35,B ,6.2
230120,505872,423,369,1175.35,1190.95,B ,4.34
230120,505890,384,181,2291.65,2269.25,A ,4.15
230120,505893,242,241,241.8,245.0,X ,0.58
230120,505978,544,393,1882.8,1889.15,X ,7.4
230120,506003,284,284,8.4,8.04,XT,0.02
230120,506022,434481,160810,67.7,68.45,B ,108.87
230120,506074,127403,105836,8.15,8.24,B ,8.63
230120,506076,1637,812,1931.35,1964.5,A ,15.68
230120,506079,7099,7099,5.29,5.33,Z ,0.38
230120,506105,2337,2212,76.0,77.0,X ,1.68
230120,506109,164,130,472.8,469.4,B ,0.61
230120,506122,654,654,102.95,107.35,X ,0.67
230120,506128,776,552,71.2,70.5,X ,0.39
230120,506146,474841,257941,1.18,1.2,B ,3.04
230120,506184,20017,18235,8.96,8.97,B ,1.63
230120,506186,1637,1036,16.85,16.9,X ,0.17
230120,506194,491,267,221.25,222.8,B ,0.59
230120,506197,8306,5486,73.1,73.2,B ,4.01
230120,506222,696,497,802.95,806.05,B ,3.99
230120,506235,5602,4929,71.15,71.9,B ,3.51
230120,506248,4242,2750,90.3,90.85,X ,2.48
230120,506260,5817,5520,89.6,89.55,X ,4.95
230120,506261,2579,1990,68.1,67.75,B ,1.36
230120,506285,275,160,4631.8,4677.1,A ,7.41
230120,506365,84,84,39.8,40.0,XT,0.03
230120,506390,1914,1640,343.3,343.55,B ,5.63
230120,506395,5514,2558,867.3,881.35,A ,22.19
230120,506401,12059,6641,1887.9,1924.45,A ,125.38
230120,506405,5526,3945,273.85,292.8,B ,10.8
230120,506414,8121,7086,176.9,172.5,X ,12.54
230120,506480,1265,938,347.2,345.95,B ,3.26
230120,506520,10872,7335,7.0,7.0,X ,0.51
230120,506522,250,240,1729.8,1700.0,X ,4.15
230120,506525,8465,6071,141.4,142.9,B ,8.58
230120,506528,189,52,656.7,679.8,X ,0.34
230120,506532,4543,3911,609.6,606.4,X ,23.84
230120,506579,864,678,751.6,747.85,B ,5.1
230120,506590,53422,31362,120.95,122.2,A ,37.93
230120,506597,1582,1508,281.3,284.6,X ,4.24
230120,506605,36,26,801.85,811.0,X ,0.21
230120,506618,399,268,1008.3,1027.3,B ,2.7
230120,506640,1096,1096,61.5,64.5,XT,0.67
230120,506642,34460,27066,112.35,114.5,B ,30.41
230120,506655,2359,1725,377.55,381.65,A ,6.51
230120,506685,41621,40254,324.6,321.2,B ,130.66
230120,506687,2165,2101,1511.95,1520.3,X ,31.77
230120,506690,9020,4745,284.35,292.6,B ,13.49
230120,506734,1611,1008,119.45,117.0,X ,1.2
230120,506767,3280,1783,2656.25,2678.75,A ,47.36
230120,506808,23440,21471,60.35,57.5,X ,12.96
230120,506820,107,74,3424.7,3439.1,A ,2.53
230120,506852,352917,289223,75.95,79.85,A ,219.66
230120,506854,7604,5784,1006.4,1034.1,X ,58.21
230120,506858,31,31,34.1,34.6,XT,0.01
230120,506879,4059,3573,757.95,765.5,X ,27.08
230120,506906,10503,8565,3.89,3.99,X ,0.33
230120,506910,1089,810,68.6,69.9,X ,0.56
230120,506919,2515,1391,114.45,118.4,X ,1.59
230120,506935,373,373,84.45,82.4,XT,0.31
230120,506943,1938,1033,1932.8,1989.55,A ,19.97
230120,506979,55,55,49.4,47.2,XT,0.03
230120,506981,11,11,130.5,130.0,X ,0.01
230120,507155,6703,6703,105.6,109.95,XT,7.08
230120,507180,374,233,77.05,79.95,X ,0.18
230120,507205,22234,11818,117.95,119.4,B ,13.94
230120,507300,143,143,4115.0,4330.95,XT,5.88
230120,507315,36357,22587,23.6,23.8,B ,5.33
230120,507410,14506,10228,74.0,74.15,B ,7.57
230120,507435,432,432,100.75,102.0,XT,0.44
230120,507438,136,74,524.0,524.35,B ,0.39
230120,507442,3299,3299,11.3,11.33,Z ,0.37
230120,507474,736,715,52.3,52.95,X ,0.37
230120,507486,412,412,70.85,73.75,XT,0.29
230120,507488,834,361,598.85,600.55,B ,2.16
230120,507490,34348,18389,24.8,24.95,B ,4.56
230120,507498,11007,8627,19.15,19.65,X ,1.65
230120,507508,1454,1454,7.46,7.11,Z ,0.11
230120,507514,12045,4304,123.55,123.4,B ,5.32
230120,507515,743,743,31.35,31.9,XT,0.23
230120,507526,2396,1622,408.7,408.2,B ,6.63
230120,507552,19556,19556,140.7,139.45,T ,27.52
230120,507580,852,794,132.0,130.95,B ,1.05
230120,507598,18354,12885,152.25,147.35,X ,19.62
230120,507621,1016,799,641.45,660.65,X ,5.13
230120,507645,31,19,10346.55,10650.0,X ,1.97
230120,507685,214511,138328,403.15,403.35,A ,557.67
230120,507690,2114,2114,148.65,151.8,XT,3.14
230120,507717,1241,742,706.05,714.6,B ,5.24
230120,507747,905,574,1005.55,1004.95,B ,5.77
230120,507753,443043,302899,120.55,125.9,B ,365.14
230120,507759,2159,1546,21.65,22.5,X ,0.33
230120,507779,1582,1192,101.25,104.5,B ,1.21
230120,507785,2675,2675,122.55,125.35,T ,3.28
230120,507789,950,569,367.1,370.3,B ,2.09
230120,507794,95329,14453,74.8,75.55,B ,10.81
230120,507815,59,42,4938.5,4940.7,A ,2.07
230120,507817,523,523,145.75,138.9,XT,0.76
230120,507828,111654,65020,4.03,4.02,X ,2.62
230120,507833,6865,6594,2.58,2.57,X ,0.17
230120,507836,575,476,411.0,404.65,X ,1.96
230120,507852,411,367,37.5,36.9,X ,0.14
230120,507864,729,573,40.8,40.4,X ,0.23
230120,507872,831,831,43.15,41.85,XT,0.36
230120,507878,525212,525212,1.73,1.73,Z ,9.09
230120,507880,6565,3234,688.35,698.6,A ,22.26
230120,507910,657,531,36.5,36.55,B ,0.19
230120,507912,2100,1780,88.3,88.25,X ,1.57
230120,507944,15997,14079,918.7,901.6,X ,129.34
230120,507946,61,60,57.95,57.55,X ,0.03
230120,507948,2135,2135,49.55,50.6,XT,1.06
230120,507960,622,376,148.95,147.4,X ,0.56
230120,507966,1576,1006,34.85,34.45,X ,0.35
230120,507970,8172,5785,41.95,41.8,X ,2.43
230120,507981,192,191,41.95,42.0,X ,0.08
230120,507998,5837,5214,54.15,56.3,X ,2.82
230120,508136,224,201,308.05,312.0,X ,0.62
230120,508486,375,245,6089.1,6109.65,A ,14.92
230120,508494,8830,8362,69.9,68.9,X ,5.85
230120,508571,2297,2297,94.9,97.1,XT,2.18
230120,508664,1003,650,63.8,61.4,X ,0.41
230120,508670,45,30,3610.0,3700.0,X ,1.08
230120,508807,1199,1026,484.2,483.1,X ,4.97
230120,508814,1918,1146,764.55,776.95,A ,8.76
230120,508869,2588,660,4284.8,4313.4,A ,28.28
230120,508875,3804,1958,211.1,210.9,X ,4.13
230120,508905,423,333,41.0,41.7,X ,0.14
230120,508906,1014,589,760.55,754.75,B ,4.48
230120,508918,520,519,24.6,23.75,X ,0.13
230120,508922,5571,4442,7.82,7.86,X ,0.35
230120,508929,10,10,26.6,26.6,XT,0.0
230120,508933,1939,1572,70.15,70.05,B ,1.1
230120,508941,1036,668,394.3,391.95,X ,2.63
230120,508954,7142,4913,82.75,86.3,X ,4.07
230120,508956,3346,3346,4.26,4.06,XT,0.14
230120,508961,7,7,31.75,31.75,XT,0.0
230120,508963,128,128,5.7,5.7,XT,0.01
230120,508969,34545,34545,4.82,4.93,XT,1.67
230120,508989,4072,2044,115.6,116.4,B ,2.36
230120,508996,34599,34599,1.03,1.01,Z ,0.36
230120,509009,7975,5126,73.2,69.8,B ,3.75
230120,509020,13124,13124,11.35,11.38,T ,1.49
230120,509026,2,2,63.95,60.95,XT,0.0
230120,509038,412,401,24.2,24.65,X ,0.1
230120,509040,674,470,45.25,45.2,X ,0.21
230120,509048,2548,2548,29.3,30.15,XT,0.75
230120,509051,1796947,1296328,1.9,1.93,X ,24.63
230120,509053,58971,54180,16.0,16.0,X ,8.67
230120,509055,4091,3442,425.75,430.7,B ,14.65
230120,509069,356,356,4.62,4.8,T ,0.02
230120,509073,944,944,18.3,18.7,XT,0.17
230120,509077,1459,1267,61.1,61.4,B ,0.77
230120,509079,119020,103638,217.35,220.7,B ,225.26
230120,509084,200,200,89.4,85.15,XT,0.18
230120,509152,180,164,2514.6,2527.8,B ,4.12
230120,509162,990,963,79.6,79.0,X ,0.77
230120,509196,173,173,110.05,113.15,X ,0.19
230120,509220,8595,7290,33.35,33.4,B ,2.43
230120,509243,291,115,3340.05,3454.8,B ,3.84
230120,509438,37,34,2974.25,3018.95,X ,1.01
230120,509449,10356,10356,52.8,52.95,XT,5.47
230120,509470,18,15,11668.0,11838.5,X ,1.75
230120,509472,1,1,432.65,425.0,X ,0.0
230120,509480,21089,9645,556.65,563.0,A ,53.69
230120,509486,4326,3099,134.15,133.6,X ,4.16
230120,509488,26219,9108,367.55,367.9,A ,33.48
230120,509496,19874,7305,125.15,126.55,B ,9.14
230120,509525,2331,2103,636.95,637.9,X ,13.4
230120,509546,9566,9551,23.6,23.0,X ,2.25
230120,509557,351,155,2958.9,2970.3,A ,4.59
230120,509563,401,401,9.78,9.79,X ,0.04
230120,509567,8507,3674,578.7,593.5,B ,21.26
230120,509597,251,251,451.25,467.8,XT,1.13
230120,509631,9040,3689,1076.5,1074.1,A ,39.71
230120,509635,531,426,299.45,309.55,B ,1.28
230120,509675,2906,1433,2661.3,2790.15,A ,38.14
230120,509692,647,570,227.45,225.65,B ,1.3
230120,509709,12432,9020,59.0,60.2,B ,5.32
230120,509715,1478,1206,98.45,99.35,B ,1.19
230120,509760,10884,10884,19.7,18.8,XT,2.14
230120,509820,309,228,197.65,197.45,B ,0.45
230120,509835,336,330,25.8,26.75,X ,0.09
230120,509874,345,268,137.05,139.5,B ,0.37
230120,509895,108,103,240.15,238.8,X ,0.25
230120,509930,2977,1459,2361.05,2422.15,A ,34.45
230120,509945,104,104,452.6,452.0,XT,0.47
230120,509960,24,24,550.05,549.0,XT,0.13
230120,509966,242,148,3165.2,3127.25,A ,4.68
230120,510245,34010,34010,6.26,6.24,XT,2.13
230120,511000,12247,11518,9.25,9.06,X ,1.07
230120,511012,846745,846745,0.85,0.85,XT,7.2
230120,511016,1652,1652,5.89,5.78,XT,0.1
230120,511018,2,2,22.0,22.0,XT,0.0
230120,511034,6992,4650,286.85,289.05,B ,13.34
230120,511066,1589,1550,32.0,31.2,X ,0.5
230120,511076,168441,87665,79.4,76.0,B ,69.61
230120,511092,133290,81020,11.53,11.31,X ,9.34
230120,511108,315,222,134.8,130.9,B ,0.3
230120,511110,1,1,11.4,11.4,X ,0.0
230120,511116,288649,237544,1.27,1.29,X ,3.02
230120,511131,6544,3717,9.98,10.4,X ,0.37
230120,511147,3407,2195,36.9,37.05,X ,0.81
230120,511153,5244,5244,30.4,31.35,XT,1.59
230120,511187,15746,15746,1.73,1.65,XT,0.27
230120,511194,469,469,26.45,26.2,T ,0.12
230120,511196,42937,20275,520.6,531.75,A ,105.55
230120,511208,421103,320795,7.29,7.26,B ,23.39
230120,511218,4640,1894,1276.5,1294.35,A ,24.18
230120,511243,29680,15731,706.3,701.3,A ,111.11
230120,511333,29887,21688,182.6,181.2,B ,39.6
230120,511355,2783,1383,10.9,10.73,X ,0.15
230120,511359,100,100,50.85,48.7,XT,0.05
230120,511391,80,80,25.45,25.45,X ,0.02
230120,511411,21,13,24.95,24.0,X ,0.0
230120,511413,191,181,184.5,183.5,B ,0.33
230120,511431,640199,456665,26.6,26.8,A ,121.47
230120,511441,1256,1256,25.85,25.0,XT,0.32
230120,511447,282305,282305,51.55,49.8,XT,145.53
230120,511451,1,1,6.99,6.99,X ,0.0
230120,511463,172179,113797,22.0,20.05,X ,25.04
230120,511473,5644,3847,29.5,29.6,B ,1.13
230120,511493,5411,5411,19.99,19.04,XT,1.08
230120,511501,1904,1640,26.8,26.5,X ,0.44
230120,511505,3125,2408,88.15,90.0,B ,2.12
230120,511507,8488,8488,21.8,20.8,XT,1.85
230120,511509,6553,5740,29.1,29.1,X ,1.67
230120,511523,7522,7522,27.65,26.35,X ,2.08
230120,511525,72882,72882,2.49,2.56,XT,1.81
230120,511533,1075,712,47.95,48.15,X ,0.34
230120,511535,335,335,11.65,12.89,X ,0.04
230120,511543,1175,988,11.22,10.69,X ,0.11
230120,511549,177,161,109.0,108.15,X ,0.18
230120,511551,1293,821,355.7,367.35,B ,2.92
230120,511557,217126,203418,1.37,1.36,X ,2.79
230120,511559,42,32,51.35,52.4,B ,0.02
230120,511571,13999,13999,182.5,173.9,XT,25.55
230120,511585,6102,6102,3.09,3.15,X ,0.19
230120,511589,10960,9140,73.7,73.65,B ,6.74
230120,511593,6432,5801,8.39,8.82,X ,0.49
230120,511601,255238,218517,17.51,15.92,X ,38.26
230120,511605,9086,8000,60.7,62.0,B ,4.86
230120,511609,4241,3441,27.4,27.2,X ,0.94
230120,511611,5553,4006,5.24,5.25,B ,0.21
230120,526161,510,315,95.7,97.35,X ,0.3
230120,526169,2819,1595,200.45,204.4,X ,3.2
230120,526173,94974,50027,26.55,26.1,B ,13.28
230120,526179,5858,4190,87.95,88.65,X ,3.69
230120,526187,194,194,4.9,4.72,XT,0.01
230120,526193,2943,2943,14.02,14.59,XT,0.41
230120,526211,6754,6046,126.7,120.7,X ,7.66
230120,526217,3349,1848,220.35,219.1,B ,4.07
230120,526225,1676,1359,15.59,15.5,X ,0.21
230120,526227,76484,59943,43.5,44.9,A ,26.08
230120,526231,4913,4913,72.0,70.85,XT,3.54
230120,526235,82461,82461,1.04,1.03,T ,0.86
230120,526237,5191,4865,60.0,60.15,X ,2.92
230120,526241,9157,7935,12.85,13.68,X ,1.02
230120,526247,731,678,385.75,392.2,B ,2.62
230120,526251,800,800,4.14,4.33,X ,0.03
230120,526263,125914,60317,175.65,180.95,B ,105.95
230120,526269,403,403,64.4,64.65,XT,0.26
230120,526299,47224,27730,2025.65,2066.2,A ,561.71
230120,526301,536,536,23.9,24.8,XT,0.13
230120,526315,34946,26232,76.85,85.95,X ,20.16
230120,526325,7837,5364,67.35,71.35,B ,3.61
230120,526335,9614,9372,11.79,12.22,X ,1.1
230120,526345,406,406,17.15,17.25,XT,0.07
230120,526355,1255,1255,79.35,79.7,XT,1.0
230120,526365,25050,15161,29.9,30.75,X ,4.53
230120,526367,6316,2632,369.65,378.9,B ,9.73
230120,526371,233408,84769,127.5,129.05,A ,108.08
230120,526373,90,90,35.5,34.95,X ,0.03
230120,526381,4927,3922,14.59,14.7,B ,0.57
230120,526397,602,457,266.15,271.65,B ,1.22
230120,526407,12826,11611,41.75,41.4,X ,4.85
230120,526409,289975,189353,14.96,12.47,X ,28.33
230120,526415,14041,14041,49.5,50.75,XT,6.95
230120,526423,643,601,83.6,83.5,B ,0.5
230120,526431,1416,1416,25.35,24.15,XT,0.36
230120,526433,1773,1148,451.5,452.3,X ,5.18
230120,526435,4324,3405,73.0,71.05,X ,2.49
230120,526439,100,100,4.57,4.78,XT,0.0
230120,526441,789,789,1.15,1.18,X ,0.01
230120,526445,20362,16224,73.55,75.35,X ,11.93
230120,526468,22,22,22.75,22.75,XT,0.01
230120,526471,7559,7559,9.77,9.8,XT,0.74
230120,526473,56474,38189,7.97,7.73,X ,3.04
230120,526479,324,215,79.35,82.05,X ,0.17
230120,526481,3279,3279,24.75,24.25,XT,0.81
230120,526492,353,353,103.9,104.75,X ,0.37
230120,526494,127,127,3.83,3.66,X ,0.0
230120,526500,3804,3804,31.35,29.9,XT,1.19
230120,526506,201,101,201.05,203.0,X ,0.2
230120,526519,3853,2384,120.7,120.1,X ,2.88
230120,526521,73429,48245,69.05,70.55,B ,33.31
230120,526525,163,163,16.05,16.8,XT,0.03
230120,526544,20581,20561,10.01,10.08,X ,2.06
230120,526546,45438,42737,44.6,40.0,X ,19.06
230120,526550,11803,9057,7.49,7.41,B ,0.68
230120,526568,212,212,27.45,27.7,XT,0.06
230120,526574,1561,1261,18.9,19.2,X ,0.24
230120,526576,7838,7448,10.32,10.85,B ,0.77
230120,526582,15495,7755,35.2,36.9,B ,2.73
230120,526586,839,806,465.1,466.25,X ,3.75
230120,526588,4911,3455,23.7,22.6,X ,0.82
230120,526596,4158,3168,270.55,268.95,B ,8.57
230120,526604,451,451,17.0,17.8,XT,0.08
230120,526608,1283,1139,73.05,73.6,B ,0.83
230120,526612,198,51,7132.3,7200.55,A ,3.64
230120,526614,54080,45311,14.64,13.45,X ,6.63
230120,526616,2860,2790,44.05,44.05,X ,1.23
230120,526622,784731,545387,0.92,0.93,X ,5.02
230120,526638,14121,14121,62.85,63.0,XT,8.88
230120,526640,781,781,22.85,22.2,XT,0.18
230120,526642,77154,18442,253.15,248.25,A ,46.69
230120,526650,74765,16380,88.15,88.2,B ,14.44
230120,526654,1155,930,176.95,170.25,X ,1.65
230120,526662,955,879,41.45,40.2,B ,0.36
230120,526666,999,623,206.5,208.2,B ,1.29
230120,526668,29881,12651,131.15,130.45,B ,16.59
230120,526677,4142,4142,4.03,3.95,T ,0.17
230120,526703,3372,3267,75.0,72.1,X ,2.45
230120,526705,8,8,118.6,113.0,X ,0.01
230120,526711,727,564,16.75,17.0,X ,0.09
230120,526717,222,222,314.8,318.4,Z ,0.7
230120,526721,1023,960,110.75,111.6,X ,1.06
230120,526723,2036,1687,84.25,84.15,X ,1.42
230120,526725,455,258,1077.8,1126.15,B ,2.78
230120,526727,1746,1543,17.3,17.45,X ,0.27
230120,526729,79340,44724,163.65,169.45,B ,73.19
230120,526731,3173,2038,170.05,166.85,X ,3.47
230120,526737,3795,3655,6.73,6.41,X ,0.25
230120,526739,9987,7219,285.4,291.55,X ,20.6
230120,526747,1801,1801,218.2,222.85,XT,3.93
230120,526755,4177,3180,7.36,7.41,X ,0.23
230120,526761,1400,1400,8.6,9.05,XT,0.12
230120,526773,1975633,1129627,9.22,9.55,X ,104.15
230120,526775,2388,2347,149.85,147.55,X ,3.52
230120,526783,248,242,1279.55,1260.0,X ,3.1
230120,526797,12158,7258,142.8,143.95,B ,10.36
230120,526799,2645,2645,13.77,13.12,XT,0.36
230120,526807,65,45,831.05,832.0,B ,0.37
230120,526813,11349,11349,12.65,12.05,XT,1.44
230120,526817,325,240,1130.35,1144.8,B ,2.71
230120,526821,1247,1247,420.1,416.9,XT,5.24
230120,526827,5,5,9.0,8.69,XT,0.0
230120,526829,69790,27868,75.8,77.7,B ,21.12
230120,526839,1,1,12.8,12.8,X ,0.0
230120,526847,8109,5005,23.3,24.15,X ,1.17
230120,526849,2477,1923,84.8,86.05,B ,1.63
230120,526851,1454,1434,126.05,122.05,X ,1.81
230120,526853,128097,128097,61.4,58.5,XT,78.65
230120,526859,148389,104588,2.42,2.44,X ,2.53
230120,526861,1985,1914,23.55,23.6,X ,0.45
230120,526865,1118,1118,4.75,4.97,X ,0.05
230120,526871,2711,2462,19.4,18.7,X ,0.48
230120,526873,2097,1844,8.55,8.43,X ,0.16
230120,526881,64027,30694,177.7,166.2,B ,54.54
230120,526885,9595,7262,45.4,45.9,B ,3.3
230120,526891,2072,1859,10.76,11.0,X ,0.2
230120,526899,97012,72402,24.7,24.8,X ,17.88
230120,526901,10791,8571,91.75,90.95,X ,7.86
230120,526905,123,123,4.71,4.49,X ,0.01
230120,526921,471,443,22.0,22.3,B ,0.1
230120,526931,1848,1292,67.3,67.45,X ,0.87
230120,526945,287,206,102.0,103.05,X ,0.21
230120,526947,7129,3398,376.7,381.45,A ,12.8
230120,526951,3948,2000,1088.25,1062.75,B ,21.76
230120,526953,11264,7970,161.45,168.4,B ,12.87
230120,526961,25603,25603,136.05,129.6,XT,34.83
230120,526965,399,285,87.85,89.85,X ,0.25
230120,526967,1373,1373,10.8,10.8,Z ,0.15
230120,526971,2349,2179,77.8,77.05,X ,1.7
230120,526981,3511,2554,179.5,179.45,X ,4.58
230120,526987,380605,209889,9.74,9.85,B ,20.44
230120,527001,322792,166974,104.85,93.6,B ,175.07
230120,527005,283,283,97.8,102.9,XT,0.28
230120,530001,4421,2321,721.05,727.3,A ,16.74
230120,530005,40561,8816,215.25,215.8,A ,18.98
230120,530007,41564,21659,177.25,181.65,A ,38.39
230120,530011,70236,8274,85.2,85.8,B ,7.05
230120,530017,60116,60116,32.95,31.4,T ,19.81
230120,530019,3312,1210,356.5,354.05,A ,4.31
230120,530023,2060,1786,91.7,90.5,B ,1.64
230120,530025,503,503,20.95,20.95,XT,0.11
230120,530027,1441,991,3.8,3.9,X ,0.04
230120,530035,15152,15152,28.16,28.4,XT,4.27
230120,530043,826,824,155.0,155.45,X ,1.28
230120,530045,11000,8601,19.75,20.05,X ,1.7
230120,530053,86515,86515,39.0,38.4,XT,33.74
230120,530055,200,200,9.88,9.41,XT,0.02
230120,530057,1052,613,155.05,156.15,X ,0.95
230120,530063,33987,21092,17.85,18.15,X ,3.76
230120,530065,3400,3400,8.55,8.15,XT,0.29
230120,530067,242,96,251.2,251.8,B ,0.24
230120,530073,14210,11738,344.75,350.35,B ,40.47
230120,530075,2099,1735,229.7,223.65,B ,3.99
230120,530077,84440,74315,111.4,108.45,X ,82.79
230120,530079,858,558,281.85,281.25,B ,1.57
230120,530095,1083,1083,42.0,43.9,XT,0.45
230120,530109,340984,241544,1.97,1.94,X ,4.76
230120,530111,632,295,53.1,53.3,X ,0.16
230120,530117,2584,2323,1087.45,1084.2,A ,25.26
230120,530119,418,418,55.55,56.4,XT,0.23
230120,530125,1932,1307,673.55,688.6,X ,8.8
230120,530127,1105,1105,14.38,14.38,X ,0.16
230120,530129,564,499,552.0,568.7,X ,2.75
230120,530131,40854,28837,30.8,31.0,B ,8.88
230120,530133,104,99,70.5,68.8,X ,0.07
230120,530135,24499,5921,285.75,291.45,A ,16.92
230120,530139,479,197,50.2,49.15,X ,0.1
230120,530145,14603,14309,9.96,9.78,X ,1.43
230120,530151,103434,60603,30.15,26.85,X ,18.27
230120,530163,13997,13574,104.95,104.2,X ,14.25
230120,530167,19135,19135,26.7,25.45,XT,5.11
230120,530169,1777,1777,19.55,19.95,XT,0.35
230120,530171,259,259,24.0,23.5,XT,0.06
230120,530173,212,212,9.19,8.76,X ,0.02
230120,530175,10254,8237,54.8,52.9,X ,4.51
230120,530179,2,2,6.34,6.67,XT,0.0
230120,530185,137686,103901,9.09,9.1,X ,9.44
230120,530187,3731,3698,2.74,2.62,X ,0.1
230120,530197,151,151,16.22,15.5,XT,0.02
230120,530199,681,562,1214.85,1234.35,B ,6.83
230120,530201,15930,8494,10.78,10.87,X ,0.92
230120,530207,1016,1016,18.5,18.5,XT,0.19
230120,530213,438,438,33.4,32.85,XT,0.15
230120,530215,31678,24835,102.65,100.2,X ,25.49
230120,530233,3348,2882,73.8,73.2,X ,2.13
230120,530235,612,605,39.6,38.25,X ,0.24
230120,530239,21050,10072,65.45,65.95,B ,6.59
230120,530245,142,141,82.1,84.25,X ,0.12
230120,530249,1369,1168,8.1,8.15,X ,0.09
230120,530259,4557,3416,30.2,30.3,X ,1.03
230120,530263,66858,66858,34.9,33.25,XT,23.33
230120,530265,5,5,27.05,28.35,X ,0.0
230120,530271,1140,1140,6.3,6.57,X ,0.07
230120,530281,1612,1612,28.65,27.55,XT,0.46
230120,530289,230,198,17.45,17.6,X ,0.03
230120,530291,320,320,14.99,14.28,X ,0.05
230120,530299,110,88,133.85,134.8,B ,0.12
230120,530305,32793,26514,45.95,46.05,X ,12.18
230120,530307,33929,18086,136.9,140.55,B ,24.76
230120,530309,130099,93200,27.3,28.1,X ,25.44
230120,530313,2514,2264,39.8,40.0,X ,0.9
230120,530315,10716,6795,108.95,107.3,X ,7.4
230120,530317,13342,9213,89.3,90.95,X ,8.23
230120,530331,811,761,339.1,330.0,X ,2.58
230120,530343,41255,22312,91.0,92.2,A ,20.3
230120,530355,5335,3735,69.5,69.3,B ,2.6
230120,530357,4327,4327,80.9,80.95,XT,3.5
230120,530361,17,17,53.25,50.75,X ,0.01
