Date,BSE_Code,BSE_Volume,BSE_Delivery,Price,PrevClose,Traded_Value_lacs,Segment
230210,539026,20000,20000,7.7,7.65,1.54,MT
230210,539031,98,67,193.4,192.5,0.13,A 
230210,539032,12085,9424,9.59,9.9,0.9,X 
230210,539040,50226,50226,38.85,37.0,19.51,XT
230210,539042,435,185,495.65,495.55,0.92,B 
230210,539043,23520,23520,1.07,1.03,0.25,Z 
230210,539044,9039,5704,46.2,43.15,2.64,B 
230210,539045,26648,19217,22.9,21.55,4.4,B 
230210,539046,5345,4896,18.4,17.7,0.9,B 
230210,539056,63615,26647,34.85,35.95,9.29,B 
230210,539083,413120,91851,92.85,94.85,85.28,B 
230210,539096,1364,1030,10.4,9.85,0.11,X 
230210,539097,618144,266264,13.24,13.37,35.25,B 
230210,539098,3000,3000,47.2,45.0,1.42,M 
230210,539110,62,62,12.9,13.57,0.01,X 
230210,539111,2474,2211,18.65,18.9,0.41,X 
230210,539113,329,234,1363.1,1363.8,3.19,X 
230210,539115,2684,2684,56.95,57.15,1.53,XT
230210,539117,204,204,16.95,17.05,0.03,X 
230210,539118,10610,3258,505.25,510.65,16.46,A 
230210,539121,38881,19360,89.15,90.05,17.26,X 
230210,539122,4922,4561,13.78,14.44,0.63,X 
230210,539123,4001,4001,5.9,5.98,0.24,X 
230210,539124,6040,6040,26.05,27.4,1.57,XT
230210,539126,7953,6858,16.1,16.6,1.1,B 
230210,539132,4415,3348,37.9,38.55,1.27,X 
230210,539141,9283,5345,83.95,85.35,4.49,B 
230210,539143,119077,64663,9.62,9.55,6.22,X 
230210,539148,174,150,732.0,733.55,1.1,B 
230210,539149,3177,2595,3.54,3.5,0.09,X 
230210,539150,10293,3648,334.55,330.85,12.2,A 
230210,539151,8564,7035,22.4,22.15,1.58,X 
230210,539174,750,750,14.16,13.5,0.11,X 
230210,539176,1893,1893,67.6,64.45,1.28,XT
230210,539177,5683,3518,181.9,185.95,6.4,B 
230210,539190,87,87,63.7,64.95,0.06,XT
230210,539195,7765,5788,144.75,143.25,8.38,X 
230210,539196,65185,47816,51.8,49.15,24.77,X 
230210,539199,9421,9421,465.95,468.75,43.9,XT
230210,539201,116518,66406,130.3,123.6,86.53,B 
230210,539206,500,500,22.8,21.75,0.11,XT
230210,539216,401226,215455,5.0,4.95,10.77,B 
230210,539217,380491,378916,1.02,1.01,3.86,X 
230210,539219,135637,135637,5.41,5.44,7.34,XT
230210,539220,784,784,48.85,49.0,0.38,XT
230210,539221,7673,3436,699.55,742.05,24.04,A 
230210,539222,85000,47500,62.95,62.15,29.9,M 
230210,539223,426,358,5.52,5.73,0.02,X 
230210,539226,2472,1939,71.3,73.2,1.38,B 
230210,539227,22787,18542,69.2,69.0,12.83,B 
230210,539228,15524,15524,8.21,8.37,1.27,XT
230210,539251,217,217,35.8,34.5,0.08,T 
230210,539252,26754,20080,18.6,18.95,3.73,B 
230210,539254,12507,12350,1186.15,1248.55,146.49,A 
230210,539255,1107,990,160.55,152.15,1.59,X 
230210,539267,233,101,27.3,27.15,0.03,X 
230210,539268,5151,1978,566.05,570.65,11.2,A 
230210,539275,68875,68875,239.55,228.15,164.99,T 
230210,539276,535,400,277.5,274.65,1.11,B 
230210,539277,2253902,2253902,1.07,1.12,24.12,X 
230210,539278,287405,259514,5.51,5.26,14.3,X 
230210,539287,2791,2606,23.0,22.8,0.6,B 
230210,539288,4672,3933,15.85,16.25,0.62,X 
230210,539289,1697,1302,111.15,109.75,1.45,B 
230210,539290,8731,7616,25.8,25.8,1.96,B 
230210,539291,1897,1897,6.89,6.6,0.13,X 
230210,539300,1491,1143,82.05,81.05,0.94,X 
230210,539301,1990,702,284.8,286.5,2.0,B 
230210,539302,9174,4139,1874.2,1862.55,77.57,B 
230210,539304,12414,12414,55.65,58.55,6.91,XT
230210,539309,263738,116479,36.2,35.2,42.17,B 
230210,539310,448730,192377,79.75,79.3,153.42,B 
230210,539312,77,41,650.63,647.0,0.27,A 
230210,539313,34,22,1903.03,1908.47,0.42,B 
230210,539314,5052,4205,133.5,132.5,5.61,B 
230210,539331,433,269,103.95,102.8,0.28,B 
230210,539332,55085,25634,60.0,59.3,15.38,B 
230210,539334,2235,2034,179.95,175.0,3.66,B 
230210,539336,34878,14130,479.9,483.0,67.81,A 
230210,539337,91000,77000,150.35,163.75,115.77,M 
230210,539346,11994,6153,4.96,4.92,0.31,B 
230210,539353,215,215,267.55,258.15,0.58,X 
230210,539354,5327,3032,60.85,62.35,1.84,X 
230210,539359,36252,21449,17.05,17.5,3.66,B 
230210,539378,579,579,23.7,22.6,0.14,XT
230210,539383,21,21,8.53,8.97,0.0,Z 
230210,539384,917,917,27.8,26.5,0.25,XT
230210,539391,1127,1127,18.55,17.9,0.21,Z 
230210,539398,4508,2454,76.0,74.75,1.87,B 
230210,539399,6489,4145,121.95,125.45,5.05,B 
230210,539400,5244,2758,771.15,723.05,21.27,B 
230210,539402,69046,55525,24.05,23.3,13.35,B 
230210,539404,4045,1319,143.95,144.0,1.9,B 
230210,539405,978,978,17.3,18.2,0.17,X 
230210,539407,28939,22603,58.45,58.35,13.21,B 
230210,539409,276,276,15.8,15.5,0.04,XT
230210,539410,130513,110951,2.1,2.14,2.33,X 
230210,539428,13130,10971,116.2,120.6,12.75,B 
230210,539436,171595,98318,40.3,40.4,39.62,A 
230210,539437,1742543,488830,58.1,58.8,284.01,A 
230210,539447,16612,14285,24.4,23.8,3.49,B 
230210,539448,4220,1096,2041.4,2039.65,22.37,A 
230210,539450,12834,4169,119.95,123.0,5.0,B 
230210,539469,48,48,133.0,127.25,0.06,X 
230210,539470,2188300,1685169,1.36,1.28,22.92,X 
230210,539479,3540,1831,229.7,233.85,4.21,X 
230210,539480,19,11,192.6,193.39,0.02,B 
230210,539492,1664,1664,31.35,32.1,0.52,XT
230210,539494,8228,6196,7.26,7.2,0.45,X 
230210,539506,20831,20831,3.03,3.18,0.63,XT
230210,539515,246039,243939,99.25,100.25,242.11,X 
230210,539516,241,232,192.62,193.87,0.45,B 
230210,539517,958,943,660.0,663.4,6.22,A 
230210,539518,4625,2773,122.75,122.0,3.4,X 
230210,539519,407,407,10.15,10.14,0.04,XT
230210,539522,1,1,105.6,108.3,0.0,XT
230210,539523,12483,3802,3298.05,3230.05,125.39,A 
230210,539524,1947,562,1967.25,1968.05,11.06,A 
230210,539526,631848,214279,0.97,0.97,2.08,B 
230210,539527,214,212,503.25,474.9,1.07,X 
230210,539528,290,290,26.5,27.35,0.08,XT
230210,539542,11473,5904,1341.0,1414.8,79.17,B 
230210,539545,404,404,26.4,27.75,0.11,X 
230210,539546,39698,13466,62.55,60.6,8.42,X 
230210,539551,5301,3047,718.75,724.5,21.9,A 
230210,539559,21227,21227,23.25,24.45,4.94,XT
230210,539561,1309,1021,261.0,254.9,2.66,X 
230210,539562,33025,27711,39.7,39.45,11.0,X 
230210,539584,174583,116909,1.19,1.21,1.39,X 
230210,539593,11336,11336,2.5,2.63,0.28,XT
230210,539594,1511206,1217498,8.89,8.86,108.24,B 
230210,539597,1258,779,476.8,478.75,3.71,A 
230210,539598,2780,2562,124.65,121.05,3.19,X 
230210,539607,3092,3092,17.52,15.93,0.54,X 
230210,539620,3034,2240,21.7,21.75,0.49,X 
230210,539621,537652,507823,1.52,1.45,7.72,X 
230210,539636,2855,2715,102.7,102.15,2.79,B 
230210,539658,1239,614,2495.15,2511.65,15.32,A 
230210,539659,2129,1445,38.5,38.5,0.56,B 
230210,539660,5263,1195,1172.05,1112.8,14.01,A 
230210,539661,9245,9245,74.7,73.0,6.91,XT
230210,539662,11153,9565,16.55,16.8,1.58,X 
230210,539678,1864,1228,157.85,156.45,1.94,B 
230210,539686,16443,10839,361.15,363.95,39.15,B 
230210,539692,1700,1250,13.8,13.5,0.17,X 
230210,539724,8250,5150,9.42,9.5,0.49,X 
230210,539725,175559,28349,121.85,118.85,34.54,B 
230210,539730,2994,2850,986.5,999.2,28.12,X 
230210,539742,8612,5059,23.15,23.15,1.17,B 
230210,539767,1146,1146,22.35,23.5,0.26,XT
230210,539773,5301977,3627328,4.37,4.08,158.51,X 
230210,539784,13,8,190.0,189.11,0.02,B 
230210,539785,26828,18959,41.65,42.0,7.9,B 
230210,539787,9154,5901,282.2,287.2,16.65,A 
230210,539798,18114,16114,7.62,7.85,1.23,B 
230210,539799,1644,952,104.7,104.8,1.0,B 
230210,539800,1284,1284,6.65,6.55,0.09,B 
230210,539807,524177,135328,16.45,16.7,22.26,A 
230210,539814,16931,15108,28.15,28.0,4.25,X 
230210,539834,689,547,28.5,27.45,0.16,X 
230210,539835,8723,7647,2.05,2.07,0.16,X 
230210,539837,33459,30283,921.0,959.5,278.91,B 
230210,539841,25831,10140,189.95,193.6,19.26,B 
230210,539843,750,750,237.5,237.5,1.78,M 
230210,539854,196,136,292.0,288.05,0.4,X 
230210,539871,1609,1105,486.6,486.55,5.38,A 
230210,539872,1637,1338,389.65,387.95,5.21,B 
230210,539874,71899,37529,277.95,289.5,104.31,A 
230210,539875,432,212,91.15,97.85,0.19,X 
230210,539876,42893,12508,318.05,313.8,39.78,A 
230210,539883,556,408,1842.35,1835.45,7.52,B 
230210,539884,24090,13890,3.54,3.46,0.49,B 
230210,539889,21993,12882,86.55,87.95,11.15,B 
230210,539894,55492,45840,4.71,4.65,2.16,X 
230210,539910,71418,71418,2.94,2.81,2.1,XT
230210,539917,38366,35658,10.3,10.76,3.67,B 
230210,539921,70379,70217,63.95,61.35,44.9,B 
230210,539938,2344,2229,68.95,67.7,1.54,X 
230210,539939,48320,38262,75.5,77.65,28.89,B 
230210,539940,7500,6477,134.9,137.2,8.74,B 
230210,539945,4693,4334,103.93,104.45,4.5,B 
230210,539946,142,142,38.5,39.7,0.05,XT
230210,539947,1061,1061,39.7,40.55,0.42,XT
230210,539956,401,342,1570.0,1584.15,5.37,X 
230210,539957,6401,3338,902.1,892.55,30.11,A 
230210,539963,30493,24509,7.72,7.62,1.89,B 
230210,539978,10697,6018,395.0,389.4,23.77,A 
230210,539979,791,791,93.1,94.1,0.74,T 
230210,539980,293,216,96.38,96.79,0.21,B 
230210,539982,963,650,9.55,9.98,0.06,B 
230210,539984,249,229,1773.7,1735.0,4.06,X 
230210,539986,18973,12647,105.6,106.05,13.36,B 
230210,539991,570,560,152.0,152.65,0.85,X 
230210,539992,838064,387167,20.2,20.65,78.21,A 
230210,539997,7012,6216,360.5,346.85,22.41,B 
230210,540005,10344,4797,4690.65,4696.15,225.01,A 
230210,540006,228895,228895,5.34,5.13,12.22,XT
230210,540008,13,9,58.42,58.58,0.01,A 
230210,540023,200241,143266,11.02,11.09,15.79,X 
230210,540025,6849,5110,280.7,277.4,14.34,A 
230210,540026,335,335,4.7,4.6,0.02,XT
230210,540027,15,15,214.8,226.1,0.03,T 
230210,540047,13047,8521,214.85,211.15,18.31,A 
230210,540048,2079,1304,296.15,298.0,3.86,B 
230210,540061,2627,1045,136.1,135.35,1.42,B 
230210,540063,2214,1927,7.04,6.88,0.14,X 
230210,540065,225896,90945,169.25,168.15,153.92,A 
230210,540072,10000,10000,9.49,9.98,0.95,M 
230210,540073,146612,39329,176.85,180.4,69.55,A 
230210,540078,10226,6928,201.85,202.05,13.98,B 
230210,540080,1908,1908,83.35,85.05,1.59,T 
230210,540097,1304,1304,81.95,79.05,1.07,XT
230210,540108,17748,15805,3.64,3.71,0.58,X 
230210,540115,8282,3565,3612.15,3625.15,128.77,A 
230210,540124,12566,3901,875.4,879.05,34.15,B 
230210,540125,22750,12021,209.0,199.8,25.12,B 
230210,540133,13907,5772,437.7,437.2,25.26,A 
230210,540134,6810,6788,3.49,3.45,0.24,X 
230210,540135,723006,723006,0.9,0.89,6.51,XT
230210,540136,28876,10717,92.65,92.9,9.93,B 
230210,540143,2231,1699,142.55,141.6,2.42,X 
230210,540145,12223,9493,450.55,450.4,42.77,A 
230210,540146,2000,2000,58.5,64.5,1.17,M 
230210,540147,15471,15471,33.9,33.85,5.24,T 
230210,540153,2878,1745,1376.2,1399.95,24.01,A 
230210,540159,500,500,6.29,6.0,0.03,X 
230210,540168,823,612,19.3,19.25,0.12,X 
230210,540173,58230,25304,567.15,585.0,143.51,A 
230210,540174,644,644,16.4,16.7,0.11,XT
230210,540175,23805,19382,9.09,9.09,1.76,X 
230210,540180,56609,15734,1272.75,1272.3,200.25,A 
230210,540181,219,143,47.25,47.4,0.07,X 
230210,540190,1795,1795,13.8,13.15,0.25,XT
230210,540192,21875,16748,13.16,13.15,2.2,X 
230210,540198,31387,24780,49.4,47.35,12.24,X 
230210,540203,480,402,1189.45,1193.3,4.78,A 
230210,540204,24812,24812,71.95,72.1,17.85,XT
230210,540205,4079,2574,1430.2,1458.2,36.81,B 
230210,540210,2910,2113,14.49,14.05,0.31,B 
230210,540212,1711,1127,1522.85,1510.35,17.16,A 
230210,540222,23767,11055,340.25,338.25,37.61,A 
230210,540243,1187,737,14.95,13.65,0.11,X 
230210,540252,100677,72036,10.68,10.43,7.69,B 
230210,540254,2700,2700,10.15,9.7,0.27,X 
230210,540266,34239,34239,45.75,43.6,15.66,Z 
230210,540268,12703,6954,60.45,60.9,4.2,B 
230210,540293,76311,22494,196.35,197.15,44.17,A 
230210,540310,57,57,20.19,19.23,0.01,XT
230210,540311,1335,1335,94.0,91.75,1.25,T 
230210,540332,2000,2000,85.35,94.0,1.71,M 
230210,540359,406,406,34.65,33.9,0.14,XT
230210,540360,1455,1455,7.69,7.84,0.11,XT
230210,540361,30161,27241,13.95,15.05,3.8,X 
230210,540366,63110,60428,13.48,13.64,8.15,B 
230210,540376,7036,2768,3499.25,3480.9,96.86,A 
230210,540377,130824,81074,155.55,155.2,126.11,B 
230210,540385,33792,33601,9.5,9.3,3.19,X 
230210,540386,58207,58207,1.4,1.42,0.81,XT
230210,540393,8923,4043,167.3,158.85,6.76,B 
230210,540395,16506,10725,370.05,356.85,39.69,B 
230210,540396,1847,1838,153.6,146.3,2.82,B 
230210,540401,151355,94477,15.2,14.6,14.36,B 
230210,540403,1071,553,59.85,59.65,0.33,B 
230210,540404,750,750,220.1,230.0,1.65,M 
230210,540405,4210,4210,25.45,26.65,1.07,Z 
230210,540416,3200,3200,43.2,48.0,1.38,M 
230210,540425,216,121,667.9,667.9,0.81,B 
230210,540492,16395,5868,120.45,111.85,7.07,B 
230210,540497,1861,1385,175.0,172.45,2.42,B 
230210,540519,2619,1462,42.0,42.05,0.61,B 
230210,540526,30087,21901,64.67,66.18,14.16,IF
230210,540530,301670,57744,46.9,46.85,27.08,A 
230210,540544,10964,2679,683.5,695.05,18.31,A 
230210,540545,4559,4044,15.15,15.3,0.61,B 
230210,540565,29980,28275,133.0,132.93,37.61,IF
230210,540570,121992,96947,20.45,20.95,19.83,X 
230210,540575,4138,1683,112.95,113.45,1.9,A 
230210,540590,126,126,388.65,407.9,0.49,T 
230210,540595,9063,3104,543.55,541.65,16.87,A 
230210,540596,491,196,642.85,637.6,1.26,A 
230210,540597,360,360,5.45,5.3,0.02,XT
230210,540602,19166,17735,123.5,122.1,21.9,B 
230210,540611,57990,43783,648.5,640.65,283.93,A 
230210,540612,202,175,142.8,142.74,0.25,B 
230210,540614,242766,242766,1.11,1.13,2.69,T 
230210,540615,787047,514885,0.8,0.79,4.12,B 
230210,540642,42744,20031,44.55,43.7,8.92,B 
230210,540647,48,43,115.0,115.85,0.05,B 
230210,540648,43,43,114.05,117.6,0.05,T 
230210,540649,3557,2043,452.65,451.0,9.25,B 
230210,540650,2590,1969,322.25,314.8,6.35,B 
230210,540653,1019798,654301,3.15,2.87,20.61,B 
230210,540654,3669,2046,42.25,42.45,0.86,B 
230210,540669,4553,2987,41.15,40.91,1.23,B 
230210,540673,5162,4201,357.85,363.25,15.03,A 
230210,540678,32230,6812,479.0,482.9,32.63,A 
230210,540679,474,400,556.95,582.05,2.23,B 
230210,540680,977,712,202.75,200.6,1.44,A 
230210,540681,170000,70000,17.35,18.0,12.14,M 
230210,540686,30317,23876,141.4,151.05,33.76,X 
230210,540691,116311,51499,146.6,147.15,75.5,A 
230210,540692,64275,32503,225.35,224.2,73.25,B 
230210,540693,6703,5829,187.15,185.8,10.91,B 
230210,540694,10253,6927,98.2,96.5,6.8,B 
230210,540695,5100,4200,22.9,23.7,0.96,M 
230210,540696,1904,1904,100.8,96.0,1.92,XT
230210,540699,21330,6484,2705.1,2692.55,175.4,A 
230210,540700,7404,5091,32.75,32.95,1.67,B 
230210,540701,33694,5329,86.1,86.3,4.59,A 
230210,540702,4547,3351,26.35,26.75,0.88,B 
230210,540703,29,29,12.99,12.7,0.0,XT
230210,540704,495,337,553.3,558.1,1.86,B 
230210,540709,83610,45449,3.03,3.04,1.38,B 
230210,540710,16909,2588,144.2,145.45,3.73,B 
230210,540715,3000,3000,56.0,56.0,1.68,M 
230210,540716,8385,4580,1151.65,1135.85,52.75,A 
230210,540717,2494,1109,47.95,46.5,0.53,B 
230210,540719,215300,201170,1184.6,1180.2,2383.06,A 
230210,540724,362,348,804.85,811.25,2.8,B 
230210,540725,5367,3324,1249.7,1198.45,41.54,A 
230210,540726,10548,5572,83.2,79.5,4.64,B 
230210,540727,12938,6855,33.65,34.2,2.31,B 
230210,540728,267,267,185.0,187.0,0.49,X 
230210,540730,39182,39182,13.5,13.5,5.29,T 
230210,540735,459,393,81.45,82.1,0.32,B 
230210,540737,5388,4804,243.0,242.2,11.67,B 
230210,540738,11254,11254,382.35,387.7,43.03,T 
230210,540743,3720,2734,458.05,460.4,12.52,A 
230210,540749,2719,1436,833.65,814.7,11.97,A 
230210,540750,320056,179140,134.95,135.65,241.75,A 
230210,540755,63998,27081,158.5,163.2,42.92,A 
230210,540757,891,762,548.85,560.0,4.18,B 
230210,540762,7670,4555,2558.65,2520.4,116.55,A 
230210,540767,31862,15131,223.7,223.0,33.85,A 
230210,540768,5578,3691,407.65,408.8,15.05,A 
230210,540769,214878,68832,102.65,106.9,70.66,A 
230210,540774,811,687,248.85,251.75,1.71,B 
230210,540775,481,340,213.25,215.7,0.73,B 
230210,540776,735,602,294.05,295.25,1.77,B 
230210,540777,238947,106211,522.55,518.7,555.01,A 
230210,540786,52638,45937,5.52,5.51,2.54,B 
230210,540787,9458,7235,57.62,57.62,4.17,A 
230210,540788,5265,4632,38.2,39.95,1.77,X 
230210,540789,531,433,3.15,3.18,0.01,B 
230210,540795,15980,11082,177.85,178.9,19.71,B 
230210,540796,2500,2500,113.35,108.05,2.83,T 
230210,540797,9042,4165,140.5,142.2,5.85,B 
230210,540798,23540,23540,21.25,22.0,5.0,T 
230210,540809,126656,58305,49.85,50.45,29.07,B 
230210,540821,571824,571824,6.3,6.44,36.02,XT
230210,540823,577,577,17.75,17.7,0.1,Z 
230210,540824,10636,10477,29.55,29.3,3.1,B 
230210,540829,3,3,7.14,7.39,0.0,XT
230210,540874,4407,2708,16.2,15.85,0.44,X 
230210,540879,47710,25825,348.25,334.85,89.94,B 
230210,540900,20146,9776,447.85,441.5,43.78,A 
230210,540901,4720,3362,24.2,24.65,0.81,B 
230210,540902,1029,608,1908.45,1886.75,11.6,A 
230210,540904,39,39,79.95,79.95,0.03,X 
230210,540914,429394,429394,21.65,20.75,92.96,XT
230210,540935,488,268,2322.15,2314.15,6.22,A 
230210,540936,139829,139829,19.85,19.75,27.76,T 
230210,540937,1499,1499,312.45,311.3,4.68,T 
230210,540938,80000,80000,10.0,10.4,8.0,M 
230210,540952,2500,2500,78.1,71.0,1.95,M 
230210,540953,10,10,44.1,42.0,0.0,B 
230210,540954,4411,4241,25.5,26.0,1.08,X 
230210,540955,15926,12289,13.13,13.22,1.61,B 
230210,540956,288559,144766,18.6,17.75,26.93,B 
230210,540961,1437,1086,92.7,90.8,1.01,B 
230210,540975,12349,6295,207.4,208.4,13.06,A 
230210,540980,2,2,12100.0,12442.0,0.24,X 
230210,541005,1831,1006,91.4,94.8,0.92,X 
230210,541019,97637,53009,734.85,687.7,389.54,A 
230210,541083,3750,3000,465.45,467.55,13.96,M 
230210,541096,441,441,355.2,355.0,1.57,X 
230210,541097,1363,693,1000.0,1000.0,6.93,F 
230210,541112,52000,52000,45.0,50.05,23.4,M 
230210,541143,33172,20277,831.95,845.15,168.69,A 
230210,541144,2919,2377,42.55,44.3,1.01,X 
230210,541152,2622,1216,235.95,240.35,2.87,B 
230210,541153,213606,100592,244.25,242.15,245.7,A 
230210,541154,34481,10706,2401.75,2414.8,257.13,A 
230210,541161,1007598,1007598,3.25,3.25,32.75,T 
230210,541163,818,682,226.8,233.8,1.55,B 
230210,541167,10751,6306,1374.75,1350.4,86.69,A 
230210,541178,2000,2000,10.88,11.44,0.22,M 
230210,541179,24348,10385,467.05,475.35,48.5,A 
230210,541195,12693,5772,201.0,201.05,11.6,A 
230210,541206,4518,2253,76.55,78.5,1.72,B 
230210,541228,620000,428000,94.9,90.4,406.17,M 
230210,541233,885538,258449,77.05,76.05,199.13,A 
230210,541269,7053,5991,291.95,265.45,17.49,B 
230210,541276,1005,817,302.1,305.6,2.47,B 
230210,541301,6111,2429,278.0,275.15,6.75,A 
230210,541302,12085,6432,57.65,56.8,3.71,B 
230210,541303,38280,38280,71.45,70.05,27.35,T 
230210,541304,1500,1500,190.05,200.0,2.85,M 
230210,541313,369,268,25.2,25.17,0.07,A 
230210,541336,271,271,153.25,151.1,0.42,T 
230210,541337,3000,3000,7.0,6.67,0.21,M 
230210,541347,53768,42262,8.46,9.29,3.58,X 
230210,541352,384,335,239.0,237.3,0.8,B 
230210,541353,8000,8000,94.75,90.75,7.58,M 
230210,541400,429,330,79.5,80.05,0.26,B 
230210,541402,15200,14400,361.95,344.75,52.12,M 
230210,541403,606,435,368.25,368.8,1.6,A 
230210,541418,2015,880,70.7,70.8,0.62,B 
230210,541444,1203,1048,12.36,11.91,0.13,B 
230210,541445,8000,3200,40.7,41.0,1.3,M 
230210,541450,137546,94158,723.9,761.95,681.61,A 
230210,541503,3315,3315,45.7,44.4,1.51,XT
230210,541540,4978,2322,389.2,385.95,9.04,A 
230210,541546,77686,73434,0.82,0.84,0.6,B 
230210,541556,58381,20071,330.05,330.65,66.24,A 
230210,541557,15431,7535,4763.55,5045.65,358.93,A 
230210,541578,7452,5357,274.0,279.75,14.68,A 
230210,541601,4852559,3716238,20.2,19.55,750.68,B 
230210,541634,8151,8151,53.4,52.5,4.35,T 
230210,541700,198,136,476.35,478.8,0.65,A 
230210,541702,37228,37228,17.15,16.65,6.38,XT
230210,541729,5002,1860,1925.9,1917.35,35.82,A 
230210,541741,1208,1208,33.25,33.5,0.4,XT
230210,541770,3173,1229,945.05,960.8,11.61,A 
230210,541771,10990,7690,2.22,2.17,0.17,X 
230210,541778,30166,25782,131.15,130.25,33.81,B 
230210,541809,2795,2251,40.09,40.07,0.9,B 
230210,541865,387909,223585,49.75,46.05,111.23,B 
230210,541890,8687,7087,1.6,1.63,0.11,X 
230210,541929,541,521,134.0,134.05,0.7,B 
230210,541946,9611,9453,1000.0,1000.01,94.53,F 
230210,541956,351859,156549,55.1,55.4,86.26,A 
230210,541967,29322,15668,308.1,337.0,48.27,B 
230210,541972,283,270,493.19,494.0,1.33,A 
230210,541974,18766,18219,1070.0,983.5,194.94,B 
230210,541983,3000,3000,4.34,4.11,0.13,M 
230210,541988,4189,2399,2023.3,1998.8,48.54,A 
230210,542011,24760,2786,477.6,477.95,13.31,A 
230210,542012,56524,26731,320.0,319.25,85.54,B 
230210,542013,662,585,125.2,123.9,0.73,B 
230210,542019,5034,5034,25.0,23.85,1.26,B 
230210,542020,2600,0,106.7,90.5,0.0,M 
230210,542025,240000,144000,0.52,0.52,0.75,M 
230210,542034,20400,16825,17.35,17.3,2.92,B 
230210,542046,1243,1243,31.5,30.0,0.39,T 
230210,542057,6292,3422,43.3,43.6,1.48,B 
230210,542066,8828,8828,1258.25,1324.45,111.08,A 
230210,542123,707,707,145.0,148.5,1.03,X 
230210,542131,236,174,187.11,187.29,0.33,B 
230210,542141,33641,15142,375.75,363.5,56.9,A 
230210,542155,4000,4000,3.18,2.91,0.13,M 
230210,542206,24809,17330,3.5,3.32,0.61,X 
230210,542216,8803,3891,1936.75,1926.3,75.36,A 
230210,542230,896,881,41.0,39.24,0.36,B 
230210,542231,59988,55914,2.93,2.96,1.64,B 
230210,542232,29109,17117,139.5,144.95,23.88,B 
230210,542233,2605,2296,67.85,66.05,1.56,B 
230210,542247,1106,1101,16.25,18.0,0.18,B 
230210,542248,2400,2400,33.15,33.15,0.8,M 
230210,542285,44361,18714,65.7,65.6,12.3,B 
230210,542323,12144,4517,476.9,490.1,21.54,B 
230210,542333,1319,807,444.2,439.05,3.58,B 
230210,542337,20871,9224,65.65,65.4,6.06,B 
230210,542351,2555,2006,688.8,696.2,13.82,X 
230210,542367,4393,1434,141.85,139.8,2.03,B 
230210,542383,2531,2250,154.9,153.65,3.49,B 
230210,542399,23120,13985,360.75,361.65,50.45,A 
230210,542437,1035,395,141.65,144.0,0.56,B 
230210,542446,3460,3460,11.34,10.48,0.39,M 
230210,542459,18360,12037,89.35,88.85,10.76,B 
230210,542460,4744,2612,1140.1,1177.95,29.78,B 
230210,542484,10414,3766,313.35,309.5,11.8,A 
230210,542513,164,53,50.0,49.7,0.03,A 
230210,542579,69235,64827,91.3,91.25,59.19,B 
230210,542580,8000,8000,77.4,86.0,6.19,M 
230210,542597,10652,3509,298.6,294.8,10.48,A 
230210,542602,33397,19651,308.08,305.97,60.54,IF
230210,542627,380,380,15.95,15.95,0.06,X 
230210,542628,12000,11000,195.5,191.5,21.5,M 
230210,542649,248484,114133,71.55,72.3,81.66,A 
230210,542650,5643,916,1282.65,1289.35,11.75,A 
230210,542651,118900,37332,854.8,816.95,319.11,A 
230210,542652,3791,1013,2984.1,2994.95,30.23,A 
230210,542654,1000,750,300.05,309.3,2.25,M 
230210,542655,2132095,965555,4.13,4.07,39.88,B 
230210,542665,2220,1636,1264.0,1255.25,20.68,A 
230210,542666,28492,28492,16.71,15.92,4.76,B 
230210,542667,168979,168895,104.5,109.95,176.5,B 
230210,542668,6000,6000,181.5,330.0,10.89,M 
230210,542669,9058,4794,33.4,32.55,1.6,X 
230210,542670,1782,1782,91.95,96.75,1.64,T 
230210,542678,84000,70000,19.85,19.9,13.9,M 
230210,542679,532,511,23.0,24.4,0.12,X 
230210,542682,730,654,36.95,38.0,0.24,X 
230210,542684,5474,4359,160.35,161.15,6.99,B 
230210,542685,26949,25695,17.15,17.0,4.41,B 
230210,542694,193,193,171.25,179.0,0.33,T 
230210,542721,6919,6267,53.8,53.6,3.37,B 
230210,542724,225356,190402,2.39,2.37,4.55,B 
230210,542725,13639,13639,14.82,14.79,2.02,T 
230210,542726,4563,2703,4792.65,4754.05,129.55,A 
230210,542727,10000,10000,95.1,91.65,9.51,M 
230210,542729,2071,1644,147.0,149.5,2.42,B 
230210,542730,31809,30689,41.56,41.62,12.75,B 
230210,542747,8314,3355,48.75,48.33,1.64,A 
230210,542752,7094,3251,1049.25,1043.3,34.11,A 
230210,542753,15871270,3585888,3.51,3.64,125.86,X 
230210,542758,1,1,210.6,210.61,0.0,B 
230210,542759,10475,6502,561.85,543.25,36.53,A 
230210,542760,15217,6075,297.3,300.85,18.06,A 
230210,542770,6526,5787,35.55,35.85,2.06,B 
230210,542772,860,359,1854.15,1823.55,6.66,A 
230210,542773,26445,12238,63.2,61.6,7.73,B 
230210,542774,8368,6777,274.65,267.5,18.61,X 
230210,542802,971682,530381,13.97,13.31,74.09,B 
230210,542803,5748,5248,26.65,28.05,1.4,X 
230210,542804,1,1,24.85,24.85,0.0,B 
230210,542812,6171,2542,2971.3,3051.1,75.53,A 
230210,542830,45423,16195,643.85,651.25,104.27,A 
230210,542837,25,25,3.26,2.97,0.0,B 
